video_id,video_title,channel_name,keyword_used,comment_id,author,comment_text,language,published_at,like_count,is_reply,parent_comment_id
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,Ugxy8b3AVdcyfJBQX_h4AaABAg.AXnhZGZY3SWAXnkBjfPRH2,@shivakumarrudrakshula,​@October-v6e3cక్వశ్చన్ ఎవరు అయినా వేయొచ్చా ముందు మీ నాయకులు ని ప్రశ్నించే తరువాత మా డీసీఎం ప్రశంచాలి గా,te,2026-06-08T16:37:30Z,0,True,Ugxy8b3AVdcyfJBQX_h4AaABAg
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,Ugxy8b3AVdcyfJBQX_h4AaABAg.AXnhZGZY3SWAXnkKRt7Uww,@shivakumarrudrakshula,మా క్వశ్చన్ వేయాల్సిన అవసరం లేదు రా బై మా డీసీఎం పాలన మాకు నచ్చింది రా బై,te,2026-06-08T16:38:42Z,0,True,Ugxy8b3AVdcyfJBQX_h4AaABAg
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,Ugxy8b3AVdcyfJBQX_h4AaABAg.AXnhZGZY3SWAXnkUdQRHcx,@shivakumarrudrakshula,​@P.ChanduP-nq7tyమీకు కెప్టెల్ ఉంటే ఏమి వుంది రా బై,te,2026-06-08T16:40:05Z,0,True,Ugxy8b3AVdcyfJBQX_h4AaABAg
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgzR1cGzq_qH7bE1iBp4AaABAg,@homikaaradhyaadireddi3720,చెత్త పాలన ఏపీ లో,te,2026-06-08T16:12:18Z,0,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgyEpvrPnhrxwVgCmuJ4AaABAg,@santoshgratitude8324,జై పవన్ కళ్యాణ్ జై భారత్,te,2026-06-08T16:12:02Z,1,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,Ugz_wP1YVPuQWvjxFh54AaABAg,@bangaram611,"అరేయ్ రాహుల్ నువు ఇలాగే రేవంత్ రెడ్డిని, కేసీఆర్ ని, జగన్ నీ కూడా అడగాలి కదరా. ఎందుకురా ఎప్పుడూ కల్యాణ్ గారిమీద పడి ఏడుస్తారు మీ Paytm బ్యాచ్ అంతా....",te,2026-06-08T16:09:26Z,0,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgzjvlHzY7lrFxWF0bZ4AaABAg,@neelanagaraju183,రామకృష్ణ వెస్ట్ ఫెలో వాని గురించి పట్టించుకోకండి,te,2026-06-08T16:08:37Z,2,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,Ugy2uz4bTJbRusUxea14AaABAg,@Eluru_venky,ఇదే తెలంగాణలో సమస్యలు వస్తే ఎన్నిసార్లు బయటికి వచ్చాడు ప్రశ్నించాడు ఈ రామకృష్ణ.... ఇక్కడ ఏంటంటే తెలంగాణలో ఆయన పోటీ చేస్తా అన్నాడు కాబట్టి వరుసగా మొదలుపెట్టారు  అంత మించి ఏమి లేదు,te,2026-06-08T16:06:36Z,36,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgxnOZXaH9-rY8B1YfZ4AaABAg,@Chalamala09,బాబు రామకృష్ణ.... నీకు సినిమాలు లేవని పవన్ కళ్యాణ్ ని టార్గెట్ చేశాడు.,te,2026-06-08T16:00:28Z,1,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgxiBqwlAWU25vRe28F4AaABAg,@homikaaradhyaadireddi3720,సేవ్ ఏపీ ఫ్రమ్ యెల్లో మీడియా,te,2026-06-08T15:59:56Z,0,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgxiBqwlAWU25vRe28F4AaABAg.AXnft_NNhrXAXnj5TZDCZI,@kavyagovindgovind2828,Save ap from langana chillara batch and yesu doddi batch..,en,2026-06-08T16:27:55Z,0,True,UgxiBqwlAWU25vRe28F4AaABAg
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgzI6IXMCO_5_xv7-oF4AaABAg,@Naveen-m8r6f,సూపర్ రాహుల్ ❤,te,2026-06-08T15:57:00Z,2,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,Ugy52CwM9fIFkjmsg_B4AaABAg,@VenkateshMudineti,"తెలంగానా లో వీని కాపుసెల్ అవసరంలేదు కాబట్టి వాళ్ళనేమన్న అంటే ఈడ్చి తంతారు. జగన్కు కాపులను దూరంచేసి గంపగుత్తగా టీడీపీకి అమ్ముకోవాలంటే, వైస్సార్సీపీ ని తిట్టాలీ. వాళ్ళు తిరిగి టీడితే కాపులు కోపంతో వీని కాపుసెల్ ను సపోర్ట్ చెయ్యాలి. ఇదండీ ఇతని వ్యూహం.",te,2026-06-08T15:56:54Z,0,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgwzlkDn24AErMTW1FB4AaABAg,@acharyeducation,ఒరేయ్ ఇది ఏ బ్రాండ్ తాగి ట్వీట్ చేశావు.. ఇంతకుముందు కూడా ఇలాగే చేశావు కదా ఒకసారి..... ఇంతకు నువు ఆంధ్రా వాడివా ప్రశ్నించడానికి...,te,2026-06-08T15:54:25Z,19,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgwzlkDn24AErMTW1FB4AaABAg.AXnfG4cSbRPAXnm2yLkgQx,@hnh396,​@October-v6e3cవాడు గంజా గాడు భాయ్‌...వాళ్ళ అమ్మే వాడికి కూడు పెట్టదు...విడికంత సీనుందంటావా😂😂😂,te,2026-06-08T16:53:47Z,0,True,UgwzlkDn24AErMTW1FB4AaABAg
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgxlKgQjXhk92zV8iQB4AaABAg.AXnev_BLCFCAXng74Yk6LJ,@Vijay78912p,Correct ❤🎉,en,2026-06-08T16:01:55Z,0,True,UgxlKgQjXhk92zV8iQB4AaABAg
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgxSNUBUNjNW9gUze-J4AaABAg,@subbumahee7777,తెలంగాణ బెటర్ ఆంధ్ర ప్రదేశ్ లో ప్రశ్నలు ఉండవు,te,2026-06-08T15:50:51Z,0,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgzxF__3kie3QJAls2F4AaABAg,@wglaika4745,"Ramakrishna didnt disclose the name of the independent body who verified it and what was the procedure they adopted and how he came to conclusion that it was correct and not the report of AP Forestation or Gram Panchayat.  And to get information thru RTI one has to file application in the respective department and then will get information. Implementation of RTI Act is not optional and its mandatory.  So, I dont get the point of Ramakrishna here and it shows his ignorance or just looking for opportunity in next election or some limelight",en,2026-06-08T15:48:06Z,1,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,Ugw3GMF310ASoUfZNi94AaABAg,@ps_ps593,అయితే వీళ్ళు కమ్మ రెడ్డి వెలమ లని అడగరు దీన్నే ఓర్చుకోలేని బుద్ది అంటారు ఈ మూడు కులాలు అధికారం లో ఉన్న అడగరు బాధిత కులాలు అధికారం లో కి వస్తే అన్ని హక్కు లు రాజ్యాగం గుర్తు వస్తాయి  పాత సినిమాల్లో రావుగోపాల్ రావు అల్లూరి రామలింగయ్య లాగా 😅,te,2026-06-08T15:40:22Z,0,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,Ugwe3GuwFaKoPv2P1F94AaABAg,@dsmccdsd,"మరి తెలంగాణ వెళ్లి, తెలంగాణ వాళ్ళని... నీయబ్బ జాగిరా అంటే ఊరుకుంటారా? ఇక ఆడుకోవటమే 😂😂😂😂",te,2026-06-08T15:39:47Z,6,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgzScOP6ViQYuaMXOJt4AaABAg,@ps_ps593,అదే జగన్ ని అడుగు g మీద కొడతాడు రాహుల్ రామకృష్ణ జగన్ ktr ఫ్యాన్ అని ఆయనే చెప్తాడు,te,2026-06-08T15:36:27Z,28,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgzY8CYTtwqrV-yHHZN4AaABAg,@hemantvarma123,"మనం ప్రశ్నించకూడదు అందుకే పెట్టారు పార్టీ 😅
మంచి ప్రశ్న అడిగారు రాహుల్...PESA ACT- tribals rights గురించి తెలుపుతుంది... అడవులు కూడా గిరిజనులకు rights ఉంటాయి.
నివాసానికి, వ్యవసాయంకి",te,2026-06-08T15:34:04Z,0,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgzgMjjR-adrZGsBHHh4AaABAg,@ramasatyammadireddy5088,ప్రతీ ఒక్కడు పోటుగాడే  లా ఫీల్ అవుతారు.  మా పవన్ అన్నా నీ అనీ ఫేమస్ అవటం వీళ్ళు కు అలవాటు,te,2026-06-08T15:29:42Z,4,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgzRSTHvh9Ui8SRb2O54AaABAg,@venkateshirrothu6779,"తెలంగాణ ప్రభుత్వమును అడిగే ధైర్యం లేక ఏపీలో అడుగుతున్నవా,ఏపీలో కూటమి పార్టీకి ఓటు వేసావా. ప్రతి లోఫర్ గాడు పవన్ కళ్యాణ్ ను తిట్టి మీడియాలో ఓవర్ నైట్ హీరో అవుదామని అనుకుంటున్నాడు.",te,2026-06-08T15:29:07Z,2,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgzRSTHvh9Ui8SRb2O54AaABAg.AXncMow14pFAXng80GvXTa,@VenkateshMudineti,"సంకరజాతి అలగారినాకొడుకు, NBK మాట ప్రకారం, అయిన వీన్ని అనడం వల్ల ఎవ్వడు ఫెమస్ ఎవ్వడు.",te,2026-06-08T16:02:03Z,0,True,UgzRSTHvh9Ui8SRb2O54AaABAg
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgwXjmzfqZNEECXpW2t4AaABAg,@g.v.vbrahmam1897,"ఇంతకముందు నీవు తెలంగాణ ప్రభుత్వం నీ కేసీఆర్, కేటీఆర్ నీ, రేవంత్ రెడ్డిని  సమాచార హక్కు చట్టం కింద అడిగిన మరియూ పొందిన వివరాలు బయటపెట్టు కొత్త మొగతనం నిరూపించుకో?",te,2026-06-08T15:27:11Z,7,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgzaIN0Fi7HXnvyKeIx4AaABAg,@KrishnaM-k5b,"రాకీ గాడు పెద్ద కామెడియన్ అని ఫీలింగ్. తెలంగాణ వాళ్లేమో వీడి యాక్టింగ్ చూసి పగలబడి నవ్వుతారు. ఒకటి రెండు క్యారెక్టర్ల కంటే ఇప్పటిదాకా పెద్దగా పీకిందేమీ లేదు. కేసీఆర్/కేటీఆర్ ఫీల్ అవుతారేమో అని ప్రతి సినిమాలో తెలంగాణ కోటా ఫిల్ చేయడానికి వీడు, దర్శి గాడు ఉంటారు, అంతే. బాబు మోహన్ ముందు వీళ్లు ఎవ్వరూ పనికి రారు.😂😂",te,2026-06-08T15:26:46Z,9,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,Ugxc2Pfumg3-FpazGJ54AaABAg,@g.v.vbrahmam1897,"ఇంతకముందు నీవు తెలంగాణ ప్రభుత్వం నీ కేసీఆర్, కేటీఆర్ నీ, రేవంత్ రెడ్డిని  సమాచార హక్కు చట్టం కింద అడిగిన మరియూ పొందిన వివరాలు బయటపెట్టు కొత్త మొగతనం నిరూపించుకో?",te,2026-06-08T15:26:45Z,2,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgyDSmUsiApOmxt3fXR4AaABAg,@jadudorasuryanarayana,సూపర్ గురు బాగా అడిగారు,te,2026-06-08T15:19:40Z,18,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,Ugz1BkWEH9h_9JyC0M54AaABAg,@ShivaajiShiva,శభాష్ రాహుల్ రామకృష్ణ ఎవరికైనా ప్రశ్నించే హక్కు ఉంది ముఖ్యంగా పవన్ లాంటి వాళ్ళని కచ్చితంగా నిలదీసి రోడ్డుపైన నిలబెట్టాలి ఇది మన తెలంగాణ పుట్టుకలో ఉన్న పౌరుషం జై తెలంగాణ,te,2026-06-08T15:18:08Z,5,False,
eVl4w3Z9Tf4,Actor Rahul Ramakrishna Targets Pawan Kalyan | ఏపీ రాజకీయాల్లో ట్వీట్లు.. ఫైట్లు! - TV9,TV9 Telugu Live,Pawan Kalyan,UgzkMqtLnSLkUXkj74R4AaABAg,@comentcoment-o6l,ప్రజల కోసం ఎం చేసాడో చెప్పాలి,te,2026-06-08T15:15:37Z,3,False,
