keyword,video_title,video_url,publish_date,transcript_source,transcript_language,summary,comment_author,comment_text,comment_likes
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@satyavirsingh7790,Chande babu Naiducan not date totals any step against Amit Sah.,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@rajendrabhandarkar8285,Naydu aur nitish in BJP walo nko kute hai.jab unke voter in dono ko hata denge tab akkal ayegi,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@dayaramkhade3154,"BJP has set the country back by 20 years, its foreign policy has completely failed, and the country is regressing in all aspects, and BJP's supporters Chandrababu Naidu and Nitish Kumar are also responsible.",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@rammohankandrapetibabu7808,Now reinforcing the democracy rests in the hands of Naidu.  YS Jagan Mohan Reddy is erring from the beginning to keep silent instead of raising his voice against BJP or Modi whenever necessary.  Telugu people cannot support YS Jagan Mohan Reddy for his timidity.,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@Indiaismy_love,"Why are you misleading? Your all news are false and inaccurate. Nadu will withdraw? No problem, TMC 22 Mp will join NDA. DMK will support NDA.",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@skylink2661,Naidu's party will get splited ...wait,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@SabeenaKhatun-v8x,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@roshanlaljalota680,Naidu mein dum nahin,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@MurliManohar-u3u,Kyon bakbash karte rahte ho,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@jagpalsingh321,"Chhod bjp ko ,nitish naydu are requested",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@kakolichetia8696,Naidu is difficult to understand.,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@SatishGangwar1,अरे पागल राज्यसभा में बीजेपी की अकेले बहुमत हो गया है बहुत सीट है उसके पास वो एक सीट का क्या करेंगे इसका😂😂😂😂,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@ahmadsyed53497,Iss zaalim ne apne faidey keliye arajakta ka support karke desh ko aaj ke haalat par la diya.,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@shrikantsingh3518,"Modi, Shah/BJP ka  chunav prachar karana, buletin  batana  matr  ek dikhava jumala hota hai .
BJP  ka risult ECI, EVM me Pahale  se hi  manupalate rahata hai. Prchaar prasar to keval janata va any dalo ko dikhave  ke liye  karate hai, confuse ke liye.
  Ye  sachchayi hai",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@IbrahimNarasupara,Modi.go,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@RavinderKumar-rc8gf,Sab bakchodi he faltu ki aaj ke time chunav ayog ho cort kanun sab bjp ke gulam he kuch nahi hoga kisi se bjp ka,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@JayShah-t5p,"FINISH AND DESTROY BJP AND NDA FROM ROOTS. 

PEOPLE MUST COME OUT ON ROAD AND STREETS AND FORCE ALL ALLIES OF NDA AND BJP TO WITHDRAW SUPPORT IMMEDIATELY.",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@EmmanuelEkka-o2u,Fake news Naydu will never quit BJP.Only making Indians  fool.,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@MurliManohar-u3u,Jutha analysis,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@skylink2661,Godi media so to sideline naidu 20 MPs from TMC are planned to kidnapped. It good lesson for Naidu,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@namnyeihn6820,BJP sow only seeds of hatred over minorities,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@AishaKausar-r1d,Kom sa nata na estefa deya ha,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@SriRam-0029,"Good for Democracy ...
Put BJP Back",2
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@dharmendersingh3199,देश प्रदेश को खत्म करने वाले सिर्फ और सिर्फ नायडू और नीतीश कुमार हैं जिसमें मोदी को स्पॉट किया,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@tapandhar431,"When new Indian history will be written in coming future days the position of Chandrababu Naidu and Nitish Kumar will be kept in mind by the all citizen of India 
as a ""BETRAYER"" for Indian democracy. To save the democracy there is a chance still now for both of them without losing of moment. The original position of Indian education system, economics, foreign policy of country is already destroyed. There is no friend country For India at now due to wrong , realistic foreign policy maintaining by the existing administration. A few days ago the friend countries of India is now already forgotten to India.
How India become alone in world by messaging oil only ignoring the principle and morality. General citizen of India are suffering such a way cannot be expressesble so time has come now for this accounts .",0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@amanbeniwal5475,Janata ko bevkuf mat bnao,2
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@ranvijaykumar879,नायडू और  नितीश  मान सिंह  भारमल   है 😅😅😅,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@SohanWB,Fake news mat dikhao,1
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@munnabhai-mb4wz,फालतू की न्यूज़ है 🤣🤣🤣🤣बीजेपी को आंखे दिखा ही नहीं सकता 🤣क्यू की बंगाल से 25 सांसद आ रहे है बीजेपी मै 🚩🚩🚩,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@MahipalSingh-lg4ww,Abhi opretion Lotus. Fail nahin he. 28 mein se 20 bhi chale gaye. To mamta kee Rajneet khatam ho jayegi.,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@MahipalSingh-lg4ww,Kuchh to jarur he. Jiskee wajah se Nitesh or Naydu saath de rahe hein.. Desh ka vinaas hone mein ye donon jimmedaar hein..,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@MahipalSingh-lg4ww,Neeche kee sabhi baaton se jaahir hota he. Ki kuchh to jarur he. Jiskee wajah se ye donon log bjp ke saath hein.,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@gundeshchhabote1678,Sha ko aakh dilhai our tujhe kya dikhaya re tu kurta badl na kitne din yek hi dalega,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@MahipalSingh-lg4ww,Naydu ka man to. Speakar. Or home ministari. Par tha. Lekin wo bhi nahin mile. Fir bhi gaddaron ka saath dene ko Raaji ho gaye..,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@ramendrasingh3069,BJP hatao Desh bachao,0
Chandrababu Naidu,Chandrababu Naidu | TVK | Thalapathi Vijay | INDIA Bloc Meet Live Updates | Rahul Gandhi | Amit Shah,https://www.youtube.com/watch?v=H66e62OuZdU,2026-06-08,failed,,No transcript available.,@ahmadsyed53497,Iss zaalim ne apne faidey keliye arajakta ka support karke desh ko aaj ke haalat par la diya.,0
Nara Lokesh,Labour Union Leaders Fires On Nara Lokesh | Nara Lokesh Over Action | Chandrababu @SakshiTVLIVE,https://www.youtube.com/watch?v=dExoeBplZ3I,2026-06-09,failed,,No transcript available.,@RAZWONDERZ,🤔నేటి దృష్టాంతంలో 3.5 సంవత్సరాలు చాలు ఏ ప్రభుత్వానికైనా అప్పుడు వారు మరింత జాగ్రత్తగా ఉంటారు🤗,67
Nara Lokesh,Labour Union Leaders Fires On Nara Lokesh | Nara Lokesh Over Action | Chandrababu @SakshiTVLIVE,https://www.youtube.com/watch?v=dExoeBplZ3I,2026-06-09,failed,,No transcript available.,@RAZWONDERZ,"🤔📉పతనానికి ముందు 🧌గర్వం నడుచును‼️
💯✅",238
Nara Lokesh,Labour Union Leaders Fires On Nara Lokesh | Nara Lokesh Over Action | Chandrababu @SakshiTVLIVE,https://www.youtube.com/watch?v=dExoeBplZ3I,2026-06-09,failed,,No transcript available.,@RAZWONDERZ,"🤔సెంట్రల్లో ఒక్కడున్నాడు గోడి కంటే శక్తిమంతుడు, అతని మనసులో ఉన్నవాడే CM అంతే‼️
💯✅",54
Nara Lokesh,Labour Union Leaders Fires On Nara Lokesh | Nara Lokesh Over Action | Chandrababu @SakshiTVLIVE,https://www.youtube.com/watch?v=dExoeBplZ3I,2026-06-09,failed,,No transcript available.,@RAZWONDERZ,"🤔మొదటిసారి కొత్త AP 2016లో 📉పడిపోయింది డీమోనిటైజేషన్ కారణంగా, భూముల కొనుగోలుకు డబ్బు చలామణి లేదు. రెండో కారణం కరోనా, మూడవ కారణం ఆదాయంలో సంతృప్తి లేకపోవడం పేద మరియు మధ్య తరగతి వారికి‼️
💯✅",18
Nara Lokesh,Labour Union Leaders Fires On Nara Lokesh | Nara Lokesh Over Action | Chandrababu @SakshiTVLIVE,https://www.youtube.com/watch?v=dExoeBplZ3I,2026-06-09,failed,,No transcript available.,@rakeshyalla3290,"మంత్రి గారు ""మీ కుటుంబం లో ఎవరూ చనిపోలేదు "" అనే మాట మాట్లాడకూడదు",72
Nara Lokesh,Labour Union Leaders Fires On Nara Lokesh | Nara Lokesh Over Action | Chandrababu @SakshiTVLIVE,https://www.youtube.com/watch?v=dExoeBplZ3I,2026-06-09,failed,,No transcript available.,@GuravareddyPeram-b2v,హోం మంత్రి కి మేకప్ పోతుంది ఆంట,226
Nara Lokesh,Labour Union Leaders Fires On Nara Lokesh | Nara Lokesh Over Action | Chandrababu @SakshiTVLIVE,https://www.youtube.com/watch?v=dExoeBplZ3I,2026-06-09,failed,,No transcript available.,@GuravareddyPeram-b2v,ఇలాంటి వాళ్ళకి ఓటు వేసి గెలిపించారు ఇప్పుడు అయినా సిగ్గు పడండి,180
Nara Lokesh,Labour Union Leaders Fires On Nara Lokesh | Nara Lokesh Over Action | Chandrababu @SakshiTVLIVE,https://www.youtube.com/watch?v=dExoeBplZ3I,2026-06-09,failed,,No transcript available.,@sagar-gz4kw,విద్యాశాఖ మంత్రికి అక్కడ ఎం పని...,89
Nara Lokesh,Labour Union Leaders Fires On Nara Lokesh | Nara Lokesh Over Action | Chandrababu @SakshiTVLIVE,https://www.youtube.com/watch?v=dExoeBplZ3I,2026-06-09,failed,,No transcript available.,@sridharkanakaraj5456,ఇలానే చిత్తూర్ sugar ఫ్యాక్టరీ workers ni కూడా బాగా గుడిపిచారు,55
Nara Lokesh,Labour Union Leaders Fires On Nara Lokesh | Nara Lokesh Over Action | Chandrababu @SakshiTVLIVE,https://www.youtube.com/watch?v=dExoeBplZ3I,2026-06-09,failed,,No transcript available.,@SureshYesupongu,అతను చూడండి ఎలా మాట్లాడుతున్నాడో లోకేష్ మీ ఇంట్లో ఎవరు చావలేదు గా అని అంటే వాళ్ళ ఇంట్లో వాళ్లు ఎవరు చనిపోక పోతే మాట్లాడకూడద అక్కడ ఉన్న వాళ్ళు,77
Nara Lokesh,Labour Union Leaders Fires On Nara Lokesh | Nara Lokesh Over Action | Chandrababu @SakshiTVLIVE,https://www.youtube.com/watch?v=dExoeBplZ3I,2026-06-09,failed,,No transcript available.,@bhavaniprasadmatsa4062,ప్రజల బాధలు వినే ఓపిక కూడా లేకపోతే ఎలా లోకేష్ గారు?,28
Nara Lokesh,Labour Union Leaders Fires On Nara Lokesh | Nara Lokesh Over Action | Chandrababu @SakshiTVLIVE,https://www.youtube.com/watch?v=dExoeBplZ3I,2026-06-09,failed,,No transcript available.,@justasking321,"""ఇంత దూరం వచ్చాము"" అని అంటున్నారు,
వైజాగ్ స్టీల్ ప్లాంట్ ఏమైనా అమెరికాలో ఉందా, ఆయన మినిస్టర్ గా ఉన్న ఆంధ్రా లో ఉందా..?",101
Nara Lokesh,Labour Union Leaders Fires On Nara Lokesh | Nara Lokesh Over Action | Chandrababu @SakshiTVLIVE,https://www.youtube.com/watch?v=dExoeBplZ3I,2026-06-09,failed,,No transcript available.,@SukeshShank-t7y,ఎలక్షన్ లో ఎం మాట ఇచ్చారు ఇపుడు ప్లాంట్ ను అమ్మేస్తారు ఉద్యోగులు ను తొలగిస్తారు పారమర్శించటానికి వచ్చి దమ్ము గురించీ మాట్లాడుతున్నావు నువ్వు అసలు మనిషివేనా,29
